stop_id,stop_code,stop_name,stop_lat,stop_lon
1000DHHB4157,dbsamtwt,"Hadfield, Hawthorn Bank (Opp)",53.45848,-1.97765
100051345,dbsjamdw,"Chisworth, County Boundary (Opp)",53.42566,-2.01975
100051347,dbsjamga,"Chisworth, County Boundary (Adj)",53.42559,-2.01970
100051349,dbsjamgd,"Chisworth, Sandy Lane (Opp)",53.42594,-2.01552
100051351,dbsjamgj,"Chisworth, Sandy Lane (Adj)",53.42587,-2.01549
100051711,dbsjamtp,"Matlock, Railway Station (Bay 1)",53.13836,-1.55819
100052659,dbsjdadg,"Glossop, Heath Road (SE-bound)",53.45213,-1.94969
100052661,dbsjdadj,"Glossop, Heath Road (NW-bound)",53.45205,-1.94992
100052663,dbsjdadm,"Glossop, North Road (S-bound)",53.45152,-1.95260
100052665,dbsjdadp,"Glossop, North Road (N-bound)",53.45147,-1.95281
1000DHHR4227,dbsapdmd,"Hadfield, Spinners Arms (Adj)",53.46084,-1.97113
1000DHHR4229,dbsapdmj,"Hadfield, Newlands Drive (Adj)",53.45963,-1.97339
1000DHNL1938,dbsapgpt,"Hadfield, Glossopdale College (Opp)",53.45744,-1.97338
1000DHNL3785,dbsapgpw,"Hadfield, The Sycamores (opp)",53.45344,-1.97772
1000DHNL3786,dbsapgta,"Hadfield, The Sycamores (adj)",53.45341,-1.97763
1000DHNL4230,dbsapgtd,"Hadfield, Thorncliffe Road (Opp)",53.45529,-1.97668
1000DHNL4280,dbsapgtg,"Hadfield, Thorncliffe Road (adj)",53.45544,-1.97657
1000DHNL4281,dbsapgtj,"Hadfield, Glossopdale College (Adj)",53.45757,-1.97293
1000DHNL4394,dbsapgtm,"Hadfield, Castle Street (Adj)",53.45887,-1.97070
1000DHNL4395,dbsapgtp,"Hadfield, Castle Street (Opp)",53.45951,-1.96966
1000DHNM3646,dbsapgwj,"Hayfield (Derbyshire), New Mills Road 38 (opp)",53.37862,-1.94855
1000DHNM3647,dbsapgwm,"Hayfield (Derbyshire), New Mills Road 38 (Adj)",53.37867,-1.94838
1000DHNM3648,dbsapgwp,"Hayfield (Derbyshire), The Birches (Adj)",53.37849,-1.95157
1000DHNM3649,dbsapgwt,"Hayfield (Derbyshire), The Birches (Opp)",53.37885,-1.95231
1000DHNM3650,dbsapjad,"Hayfield (Derbyshire), Quarry (Adj)",53.37992,-1.95692
1000DHBH3666,dbsgtjwt,"Hague Bar, White Gate House (opp)",53.36719,-2.01834
1000DHBH3667,dbsgtmad,"Hague Bar, White Gate House (adj)",53.36723,-2.01820
1000DHBH3668,dbsgtmag,"Hague Bar, Primary School (Opp)",53.36802,-2.02652
1000DHBH3669,dbsgtmaj,"Hague Bar, Primary School (Adj)",53.36808,-2.02691
1000DHBP4245,dbsgtmdg,"Brookfield (Glossop), Melandra Road (Opp)",53.45396,-1.98392
1000DHCL3795,dbsgapmp,"Hadfield, 89 Chapel Lane (Adj)",53.46202,-1.97127
1000DHCL3796,dbsgapmt,"Hadfield, 89 Chapel Lane (Opp)",53.46197,-1.97130
1000DHCL4791,dbsdpgja,"Hadfield, The Rises (opp)",53.46121,-1.97435
1000DHCL4792,dbsdpgjd,"Hadfield, The Rises (adj)",53.46137,-1.97484
1000DHCR4558,dbsgaptg,"Hayfield (Derbyshire), Highgate (Adj)",53.37479,-1.94251
1000DHCR4559,dbsgaptj,"Hayfield (Derbyshire), Highgate (Opp)",53.37474,-1.94262
1000DHWB4243,dbsaptgm,"Hadfield, Woolley Bridge (Opp)",53.45709,-1.98582
1000DHWBW940,dbsaptgp,"Hadfield, Woolley Bridge (adj)",53.45863,-1.98684
1000DHWG4276,dbsaptjg,"Hadfield, Goddard Lane (Adj)",53.46805,-1.97036
1000DHWG4393,dbsdwgmw,"Hadfield, Goddard Lane (Opp)",53.46819,-1.97037
1000DHWI4275,dbsdwgpj,"Hadfield, Waterside Business Park (adj)",53.46577,-1.97128
1000DHWI4282,dbsdwgpm,"Hadfield, Waterside Business Park (opp)",53.46511,-1.97140
1000DLHG3731,dbsdtwtd,"Little Hayfield, Glossop Road (N-bound)",53.38805,-1.94917
1000DLHG3733,dbsdtwtg,"Little Hayfield, Glossop Road (S-bound)",53.38789,-1.94911
1000DHSL3783,dbsdwtgp,"Hadfield, Newshaw Lane (adj)",53.45282,-1.97702
1000DHSL3784,dbsdwtgt,"Hadfield, Newshaw Lane (opp)",53.45292,-1.97722
1000DHSR2159,dbsapmja,"Hadfield, Railway Station (Opp)",53.46157,-1.96610
1000DHSR3322,dbsapmjd,"Hadfield, Albert Street (Adj)",53.46415,-1.96983
1000DHSR3797,dbsapmpt,"Hadfield, Masons Arms (Adj)",53.46298,-1.96809
1000DHSR3798,dbsdwtja,"Hadfield, Masons Arms (Opp)",53.46347,-1.96857
1000DHSR4274,dbsdwtjd,"Hadfield, Albert Street (Opp)",53.46400,-1.96964
1000DHSR4372,dbsdwtjg,"Hadfield, Railway Station (Adj)",53.46155,-1.96643
1000DHSRB893,dbsapmtw,"Hayfield (Derbyshire), Bus Station (Adj)",53.37926,-1.94735
1000DHTC4793,dbsapmwa,"Hadfield, Nursing Home (adj)",53.46135,-1.97801
1000DHTC4794,dbsapmwd,"Hadfield, Nursing Home (opp)",53.46138,-1.97816
1000DNAR3534,dbsdtgtg,"New Mills (Derbys), Newtown Railway Station (Adj)",53.36015,-2.00744
1000DNAR3536,dbsdtgtj,"Newtown (New Mills), Old Post Office (opp)",53.35912,-2.00926
1000DNARO263,dbsdptmt,"Newtown (New Mills), Old Post Office (adj)",53.35899,-2.00956
1000DNARS862,dbsdptmw,"New Mills (Derbys), Newtown Railway Station (Opp)",53.36019,-2.00771
1000DNBR3529,dbsdptpj,"Newtown (New Mills), Chalkers Snooker Club (Adj)",53.35851,-2.00722
1000DNBR3530,dbsdptpm,"Newtown (New Mills), Chalkers Snooker Club (Opp)",53.35854,-2.00749
1000DNRS1985,dbsawjga,"New Mills (Derbys), Newtown Station Forecourt (outside)",53.35963,-2.00858
1000DSBE2808,dbsdjwpa,"Sparrowpit, Wanted Inn (Opp)",53.32244,-1.86522
1000DSBE3362,dbsdjwpd,"Sparrowpit, Wanted Inn (Adj)",53.32244,-1.86536
1000DNMA3528,dbsawatw,"New Mills (Derbys), Jodrell Street (opp)",53.36247,-2.00242
1000DNMA3531,dbsawawa,"New Mills (Derbys), Jodrell Street (Adj)",53.36295,-2.00113
1000DNMA3532,dbsawawd,"New Mills (Derbys), Victoria Street (Adj)",53.36174,-2.00459
1000DNMA5981,dbsawawm,"New Mills (Derbys), Victoria Street (Opp)",53.36166,-2.00505
1000DNMBS214,dbsdpwtw,"New Mills (Derbys), Bus Station (Stop 1)",53.36541,-2.00205
1000DNMC3514,dbsdtada,"New Mills (Derbys), Marsh Lane (Adj)",53.36535,-1.99312
1000DNMC3613,dbsdtadg,"New Mills (Derbys), Queens Bridge (SW-bound)",53.36347,-1.99916
1000DNMC3616,dbsdtadj,"New Mills (Derbys), Jubilee Street (Adj)",53.36423,-1.99673
1000DNMC3617,dbsdtadm,"New Mills (Derbys), Jubilee Street (Opp)",53.36467,-1.99556
1000DNMC3631,dbsdtadp,"New Mills (Derbys), Queens Bridge (NE-bound)",53.36335,-1.99982
1000DNMH3641,dbsawgag,"New Mills (Derbys), Council Depot (Adj)",53.36562,-2.00833
1000DNMH3645,dbsawgaj,"New Mills (Derbys), Council Depot (Opp)",53.36547,-2.00803
1000DNMH3660,dbsawgam,"New Mills (Derbys), Ellerscroft (adj)",53.37267,-1.98553
1000DNMH3661,dbsawgap,"New Mills (Derbys), Ellerscroft (opp)",53.37263,-1.98571
1000DNMH3662,dbsawgat,"New Mills (Derbys), High Hill Road (Opp)",53.37064,-1.98782
1000DNMH3664,dbsawgaw,"New Mills (Derbys), White Gates (opp)",53.36545,-2.01356
1000DNMH3665,dbsawgda,"New Mills (Derbys), White Gates (Adj)",53.36554,-2.01353
1000DNML3638,dbsawgjw,"New Mills (Derbys), Marsh Lane (Opp)",53.36585,-1.99172
1000DNML3663,dbsawgma,"New Mills (Derbys), Cale Road (Adj)",53.36882,-1.98824
1000DNMLL660,dbsdtagj,"New Mills (Derbys), Cale Road (Opp)",53.36645,-1.98961
1000DMBS2456,dbsdtmja,"Matlock Bath, Fishpond Hotel (Adj)",53.11922,-1.56309
1000DMBS2457,dbsdtmjd,"Matlock Bath, Fishpond Hotel (Opp)",53.11913,-1.56275
1000DTMR3387,dbsdatjw,"Taddington, Chapel Lane (Opp)",53.23614,-1.78365
1000DTMR3388,dbsdatma,"Taddington, Chapel Lane (Adj)",53.23620,-1.78361
1000DTMR4354,dbsdjtaw,"Tintwistle, Arnfield Towers (Adj)",53.47011,-1.98202
1000DTMR4355,dbsdjtda,"Tintwistle, Arnfield Towers (Opp)",53.47004,-1.98188
1000DTMR4357,dbsdjtdg,"Tintwistle, Matthew Close (Adj)",53.47194,-1.97596
1000DTMR4358,dbsdjtdj,"Tintwistle, Matthew Close (Opp)",53.47187,-1.97581
1000DTMR4359,dbsdjtdm,"Tintwistle, New Road (Opp)",53.47216,-1.97326
1000DTNR4360,dbsdatpa,"Tintwistle, New Road (N-bound)",53.47195,-1.97206
1000DSPR3473,dbsdatag,"Simmondley, Police Station (Opp)",53.43987,-1.96938
1000DSSL3470,dbsdjdpa,"Simmondley, Zion Church (opp)",53.44394,-1.96753
1000DSSL3471,dbsdjdpd,"Simmondley, Bowland Road (Adj)",53.44215,-1.96869
1000DSSL3472,dbsdjdpg,"Simmondley, Bowland Road (Opp)",53.44205,-1.96892
1000DPDT2800,dbsdpdad,"Peak Dale, Old Station (Opp)",53.28835,-1.86498
1000DPDT2803,dbsdpdag,"Peak Dale, Old Station (Adj)",53.28829,-1.86495
1000DPFP2576,dbsdpdgd,"Peak Forest, Church (Adj)",53.31001,-1.83055
1000DPFP3336,dbsdpdgj,"Peak Forest, Church (Opp)",53.31004,-1.83041
1000DTWD4352,dbsdjtmt,"Tintwistle, West Drive (SE-bound)",53.46978,-1.98146
1000DTWD4353,dbsdjtmw,"Tintwistle, North Close (Opp)",53.47003,-1.97741
1000DTWD4356,dbsdjtpa,"Tintwistle, Speedwell Close (Adj)",53.47096,-1.97454
1000DTWD4366,dbsdgmpa,"Tintwistle, West Drive (NW-bound)",53.46974,-1.98153
1000DTWD4367,dbsdgmpd,"Tintwistle, Speedwell Close (opp)",53.47102,-1.97444
1000DTWDN896,dbsdgmpm,"Tintwistle, North Close (Adj)",53.47009,-1.97742
1000DTWR3059,dbsdgmtj,"Tideswell, Whitecross Road (NE-bound)",53.28027,-1.76808
1000DTWR3060,dbsdgmtm,"Tideswell, Anchor Cross Roads (adj)",53.28307,-1.76271
1000DTWW3192,dbsdjtpj,"Tideswell, Whitecross Road (SW-bound)",53.28003,-1.76844
1000DWBB2150,dbsdgpjg,"Whaley Bridge, Railway Station (Adj)",53.33023,-1.98412
1000DWBB2151,dbsdgpjm,"Whaley Bridge, Railway Station (Opp)",53.33051,-1.98400
1000DWCT3713,dbsdmjwd,"Charlestown (Glossop), The Drovers (Opp)",53.43261,-1.95023
1000DWCT3714,dbsdmjwg,"Charlestown (Glossop), The Drovers (Adj)",53.43313,-1.95059
1000DSWR3474,dbsdatdp,"Simmondley, Werneth Road Middle (NW-bound)",53.43751,-1.96833
1000DSWR3475,dbsdatdt,"Simmondley, Police Station (Adj)",53.43975,-1.96959
1000DSWRA941,dbsdgwdg,"Simmondley, Arden Close (adj)",53.43861,-1.96631
1000DTCS4156,dbsdgwjd,"Tintwistle, Conduit Street (E-bound)",53.47142,-1.97272
1000DTCS4365,dbsdgwjg,"Tintwistle, Conduit Street (W-bound)",53.47138,-1.97266
1000DTFS3309,dbsdgwpg,"Tideswell, Fountain Square (Opp)",53.27689,-1.77443
1000DTFST123,dbsdgwpj,"Tideswell, Fountain Square (Adj)",53.27690,-1.77461
1000DRDR3376,dbsdmgag,"Rowsley, Peacock Hotel (opp)",53.18891,-1.61802
1000DRDRP534,dbsdadgw,"Rowsley, Peacock Hotel (adj)",53.18909,-1.61801
1800EB02981,manadjpj,"Levenshulme, Lloyd Road/Stockport Road (O/s Offices)",53.43575,-2.18373
1800EB02991,manadjpm,"Levenshulme, Stockport Road/Carrill Grove (O/s Shop)",53.44548,-2.19139
1800EB03011,manadjta,"Levenshulme, Stockport Road/Delamere Road (O/s House 935)",53.44216,-2.18992
1800EB03551,manadjtd,"Crowcroft Park, Stockport Road/Matthews Lane (Opp Car Wash)",53.45031,-2.19313
1800EB03561,manadjtg,"Crowcroft Park, Stockport Road/Matthews Lane (O/s Garage)",53.44984,-2.19250
1800EB03571,manadjtj,"Levenshulme, Stockport Road/Woodfold Ave (O/s Post Office)",53.44787,-2.19180
1800EB03581,manadjtm,"Levenshulme, Stockport Road/Mayfield Road (Os Shop)",53.44755,-2.19143
1800EB03591,manadjtp,"Levenshulme, Stockport Road/Carrill Grove (O/s Hair Salon)",53.44563,-2.19164
1800EB03601,manadjtw,"Levenshulme, Stockport Road/Albert Road (O/s Furniture shop)",53.44372,-2.19146
1800EB03611,manadjwa,"Levenshulme, Stockport Road/Albert Road (O/s Shop)",53.44291,-2.19104
1800EB03621,manadjwd,"Levenshulme, Stockport Road/Crayfield Road (O/s Newsagents)",53.44123,-2.18915
1800EB03631,manadjwg,"Levenshulme, Stockport Road/Crayfield Road (Os House 977)",53.44072,-2.18838
1800EB03641,manadjwj,"Levenshulme, Stockport Road/Broom Lane (Opp House 1086)",53.43919,-2.18680
1800EB03651,manadjwm,"Levenshulme, Stockport Road/Broom Lane (Opp House 1025)",53.43951,-2.18738
1800EB03661,manadjwp,"Levenshulme, Stockport Rd/Lloyd Road (O/s House 1184)",53.43643,-2.18494
1800EB03671,manadjwt,"Burnage, Errwood Road/Crossley Road (O/s School field)",53.43603,-2.19429
1800EB03681,manadmad,"Levenshulme, Errwood Road/Cringle Park (O/s Park)",53.43700,-2.19378
1800EB03691,manadmag,"Levenshulme, Errwood Road/Crompton Road (O/s School)",53.43723,-2.19387
1800EB03701,manadmaj,"Levenshulme, Errwood Road/Clare Road (Opp House 42)",53.43926,-2.19301
1800EB03711,manadmam,"Levenshulme, Errwood Road/Milwain Road (O/s House 36)",53.43977,-2.19324
1800EB03721,manadmap,"Levenshulme, Marshall Road/Alma Road (O/s House 50)",53.44242,-2.19289
1800EB03731,manadmat,"Levenshulme, Marshall Road/Alma Road (O/s House 54)",53.44233,-2.19298
1800EB03741,manadmaw,"Levenshulme, Albert Road/Levenshulme Station (O/s Chemist)",53.44415,-2.19322
1800EB03751,manadmda,"Levenshulme, Albert Road/Levenshulme Station (Nr Train Stn)",53.44399,-2.19331
1800EB03761,manadmdg,"Levenshulme, Albert Road/Assembly Hall (O/s House 72)",53.44386,-2.19741
1800EB03771,manadmdj,"Levenshulme, Moseley Road/Slade Lane (O/s Graphic House)",53.44310,-2.19969
1800EB03781,manadmdm,"Levenshulme, Moseley Road/Kingsway Hotel  (Stop H)",53.44270,-2.20219
1800EB03791,manadmdp,"Levenshulme, Moseley Road/Kingsway Hotel  (Stop J)",53.44249,-2.20240
1800EB03811,manadmdt,"Levenshulme, Slade Lane/Albert Road (O/s Bowling Green)",53.44307,-2.19903
1800EB03821,manadmdw,"Levenshulme, Slade Lane/Scarisbrick Road (O/s House 374a)",53.44141,-2.19991
1800EB03831,manadmga,"Levenshulme, Slade Lane/Scarisbrick Road (Opp House 384)",53.44084,-2.19988
1800EB03841,manadmgd,"Burnage, Slade Lane/Cringle Hall Road (Opp House 297)",53.43967,-2.20039
1800EB03851,manadmgj,"Burnage, Burnage Lane/York House (Opp flats 1/3)",53.43913,-2.19981
1800EB03861,manadmgm,"Burnage, Burnage Lane/Acacias School (Opp School)",53.43749,-2.20022
1800EB03871,manadmgp,"Burnage, Burnage Lane/Acacias School (O/s Primary School)",53.43735,-2.20003
1800EB03881,manadmgt,"Burnage, Burnage Lane/Crossley Road (Opp Church)",53.43588,-2.20031
1800EB03891,manadmgw,"Burnage, Burnage Lane/Crossley Road (Nr Church)",53.43540,-2.20018
1800EB03901,manadmja,"Burnage, Burnage Lane/Mauldeth Road (O/s Supermarket)",53.43292,-2.20067
1800EB03911,manadmjd,"Burnage, Avon Road/Errwood Road (O/s House 50)",53.43161,-2.19698
1800EB03921,manadmjg,"Burnage, Burnage Lane/Mauldeth Road (O/s Shops)",53.43224,-2.20058
1800EB03931,manadmjm,"Burnage, Burnage Lane/Farmers Arms (Opp Community Centre)",53.43065,-2.20113
1800EB03941,manadmjp,"Burnage, Burnage Lane/St Bernard's (Opp Church)",53.42914,-2.20107
1800EB03951,manadmjt,"Burnage, Burnage Lane/Burnage High Sch (O/s College grounds)",53.42765,-2.20274
1800EB03961,manadmjw,"Burnage, Burnage Lane/Burnage High School (O/s House 427)",53.42745,-2.20265
1800EB03971,manadmpa,"Owens Park, Moseley Road/Ladybarn Lane (O/s Flats 1/8)",53.44194,-2.21449
1800EB03981,manadmpd,"Owens Park, Moseley Road/Ladybarn lane (O/s Sports Ground)",53.44209,-2.21321
1800EB03991,manadmpg,"Birchfields, Moseley Rd/Lindleywood Rd (O/s Sports Ground)",53.44204,-2.20886
1800EB04001,manadmpj,"Birchfields, Moseley Road/Lindleywood Road (O/s House 122)",53.44190,-2.21087
1800EB04071,manadmpm,"Ancoats, Great Ancoats St/Laystall St (O/s Retail Park)",53.48114,-2.22510
1800EB04121,manadmpt,"Burnage, Crossley Road/Errwood Road (O/s Park)",53.43554,-2.19362
1800EB04131,manadmpw,"Burnage, Errwood Road/Crossley Road (O/s Park)",53.43506,-2.19448
1800EB04141,manadmta,"Burnage, Errwood Road/Avon Road (Opp Park)",53.43183,-2.19576
1800EB04151,manadmtd,"Burnage, Errwood Road/Avon Road (O/s House 155)",53.43102,-2.19587
1800EB04161,manadmtg,"Burnage, Errwood Road/Shawbrook Road (O/s House 200)",53.42951,-2.19656
1800EB04171,manadmtj,"Burnage, Errwood Road/Shawbrook Road (O/s House 197a)",53.42878,-2.19678
1800EB04181,manadmtm,"Burnage, Errwood Road/Westdean Crescent (Opp Golf Course)",53.42731,-2.19924
1800EB04191,manadmtp,"Burnage, Errwood Road/Westdean Crescent (O/s Golf Course)",53.42704,-2.19947
1800EB04201,manadmtw,"Green End (Burnage), Burnage Lane/Green End Hotel (O/s House 490)",53.42457,-2.20370
1800EB04211,manadmwa,"Green End (Burnage), Burnage Lane/Green End Hotel (O/s House 511)",53.42439,-2.20376
1800EB04221,manadmwd,"Burnage, Burnage Lane/Barcicroft Road (O/s Public House)",53.42286,-2.20778
1800EB04231,manadmwg,"Burnage, Burnage Lane/Barcicroft Road (O/s House 577)",53.42252,-2.20816
1800EB04241,manadmwj,"Burnage, Burnage Lane/Lane End Road (O/s House 627)",53.42105,-2.21086
1800EB04251,manadmwm,"Burnage, Lane End Road/Burnage Lane (O/s Shops)",53.42076,-2.21199
1800EB04261,manadmwp,"Burnage, Fog Lane/Kingsway  (Stop D)",53.42089,-2.21413
1800EB04311,manadmwt,"Didsbury, Fog Lane/Clayton Avenue (O/s House 17)",53.42154,-2.22847
1800EB04321,manadpad,"Didsbury, Fog Lane/Clayton Avenue (O/s House 38)",53.42173,-2.22919
1800EB04331,manadpag,"Didsbury, Fog Lane/Wilmslow Road (Opp House 4)",53.42254,-2.23165
1800EB04341,manadpaj,"Rusholme, Dickenson Road/Wilmslow Road  (Stop D)",53.45216,-2.22141
1800EB04351,manadpam,"Rusholme, Dickenson Road/Wilmslow Road  (Stop C)",53.45192,-2.22189
1800EB04361,manadpap,"Rusholme, Dickenson Road/Birch Polygon (O/s House 136)",53.45287,-2.21563
1800EB04371,manadpat,"Rusholme, Dickenson Road/Birch Polygon (O/s School)",53.45290,-2.21599
1800EB04391,manadpda,"Rusholme, Dickenson Road/Birchfields Road  (Stop C)",53.45364,-2.21215
1800EB04401,manadpdg,"Rusholme, Dickenson Road/Anson Road  (Stop E)",53.45414,-2.21054
1800EB04421,manadpdj,"Longsight, Dickenson Road/Clarence Road (Os Church)",53.45506,-2.20641
1800EB04431,manadpdm,"Longsight, Dickenson Road/Clarence Road (Opp Church)",53.45484,-2.20678
1800EB04441,manadpdp,"Longsight, Dickenson Rd/Longsight Market  (Stop E)",53.45606,-2.20129
1800EB04451,manadpdt,"Longsight, Dickenson Rd/Longsight Market  (Stop D)",53.45623,-2.20104
1800EB04461,manadpdw,"Longsight, Stockport Road/Slade Lane (Nr Rail Bridge)",53.45465,-2.19755
1800EB04471,manadpga,"Longsight, Stockport Road/Slade Lane (Nr Rail Bridge)",53.45451,-2.19702
1800EB04491,manadpgd,"Crowcroft Park, Stockport Road/East Road (Nr House 644)",53.45340,-2.19578
1800EB04501,manadpgj,"Crowcroft Park, Stockport Road/East Road (Nr Park)",53.45288,-2.19506
1800EB04571,manadpgm,"Birchfields, Moseley Road/Birchfields Road  (Stop C)",53.44202,-2.20630
1800EB04581,manadpgp,"Birchfields, Moseley Road/Birchfields Road  (Stop D)",53.44184,-2.20634
1800EB04591,manadpgt,"Burnage, Mauldeth Road/Burnage Lane (Opp Public House)",53.43264,-2.20103
1800EB04601,manadpgw,"Burnage, Mauldeth Road/Burnage Lane (O/s Public House)",53.43253,-2.20116
1800EB04611,manadpja,"Burnage, Mauldeth Road/Kingsway  (Stop E)",53.43230,-2.20672
1800EB04621,manadpjd,"Burnage, Mauldeth Road/Rail Station  (Stop B)",53.43301,-2.20964
1800EB04631,manadpjg,"Burnage, Mauldeth Road/Primary School  (Stop A)",53.43365,-2.21043
1800EB04751,manadpjm,"Manchester City Centre, Church St/The Unicorn  (Stop Cs)",53.48288,-2.23724
1800EB04891,manadpjt,"New Moston, Broadway/West Avenue (O/s House 145)",53.51482,-2.16961
1800EB04901,manadpjw,"New Moston, Broadway/West Avenue (O/s House 134)",53.51505,-2.16992
1800EB04911,manadpma,"New Moston, Broadway/Nuthurst Road (Nr House 88)",53.51736,-2.16890
1800EB05031,manadpmd,"Belle Vue (Manchester), Stanley Grove/Elsham Gardens (Opp Flats 144-46)",53.45876,-2.18981
1800EB05051,manadpmg,"Levenshulme, Slade Lane/Moseley Road (O/s Solicitors)",53.44280,-2.19939
1800EB05111,manadpmj,"Monsall, New Northampton Rd/Business Park (Nr Business Park)",53.50238,-2.20535
1800EB05231,manadpmp,"Monsall, New Northampton Rd/Business Park (Nr Business Park)",53.50228,-2.20522
1800EB05441,manadpmt,"Manchester City Centre, Lever St/Dale St  (Stop Tc)",53.48224,-2.23438
1800EB05451,manadpmw,"Longsight, Northmoor Road/Peel Grove (Opp House 9)",53.45890,-2.19505
1800EB05551,mantdwgj,"Rusholme, Anson Road/St. Anselm Hall  (Stop B)",53.45412,-2.21209
1800EB05561,manadpta,"Moston (Manchester), Nuthurst Road/St Matthew's High School (O/s House 9)",53.51804,-2.17510
1800EB05601,manadptd,"New Moston, Nuthurst Road/Broadway (O/s House 162)",53.51701,-2.16968
1800EB05851,manadptg,"Ryder Brow, Ryder Brow Road/Wayland Road (Os House 9)",53.45721,-2.16743
1800EB05861,manadptj,"West Gorton, Bennett Street/Ercall Avenue (O/s House 26)",53.46896,-2.20760
1800EB05871,manadptm,"West Gorton, Bennett Street/St Benedict's (O/s Church)",53.46954,-2.20404
1800EB05881,manadptp,"West Gorton, Bennett Street/Ercall Avenue (Opp House 26)",53.46903,-2.20766
1800EB05891,manadptw,"West Gorton, Bennett Street/St Benedict's (Opp House 42)",53.46947,-2.20547
1800EB05901,manadpwa,"West Gorton, Kniverton Road/Armitage Court (Nr Playground)",53.46827,-2.20165
1800EB05911,manadpwd,"Beswick (Manchester), Alan Turing Way/Gibbon Street (Opp Stadium)",53.48437,-2.19671
1800EB05921,manadpwg,"Miles Platting, Hulme Hall Lane/Vickers St (O/s Car Park)",53.49343,-2.20792
1800EB05931,manadpwj,"Chorlton upon Medlock, Plymouth Gr/Blood Ctre (Opp Ambulance Stn)",53.46452,-2.22349
1800EB05961,manadpwt,"Miles Platting, Hulme Hall Lane/Vickers Street (Nr Depot)",53.49300,-2.20801
1800EB06021,mantdtmp,"Ancoats, Butler Street/Community Centre (O/s Community Ctr)",53.48481,-2.21752
1800EB06131,mantdtmj,"Miles Platting, Butler Street/Garforth Avenue (Nr Openland)",53.48743,-2.22025
1800EB06141,manadtat,"Longsight, Stockport Rd/Longsight Health Centre  (Stop A)",53.45762,-2.20149
1800EB06161,mantgajt,"Manchester City Centre, Piccadilly/Chatham St  (Stop EX)",53.48039,-2.23418
1800EB06171,manadtaw,"Longsight, Stockport Road/Plymouth Grove (O/s Youth Centre)",53.46031,-2.20556
1800EB06181,manadtda,"Longsight, Stockport Rd/Longsight Police Stn (O/s Police Stn)",53.46140,-2.20773
1800EB06191,manadtdg,"Longsight, Stockport Road/Plymouth Grove West (O/s House 14)",53.46337,-2.21121
1800EB06201,manadtdj,"Longsight, Stockport Rd/Winterford Ave (Opp Sports Hall)",53.46452,-2.21331
1800EB06211,manadtdm,"Ardwick, Stockport Road/Devonshire Street (Nr Playground)",53.46588,-2.21563
1800EB06221,manadtdp,"Brunswick (Manchester), Stockport Road/Apollo Theatre (Nr Apollo Theatre)",53.46894,-2.22213
1800EB06231,manadtdt,"Ardwick, Stockport Road/Apollo Theatre (Opp Apollo)",53.46942,-2.22279
1800EB06241,manadtdw,"Brunswick (Manchester), Stockport Road/Cavanagh Close (Os House 118)",53.46741,-2.21986
1800EB06251,manadtga,"Ardwick, Stockport Rd/Ardwick Post Office (O/s Post Office)",53.46722,-2.21877
1800EB06261,manadtgd,"Ardwick, Stockport Road/Devonshire Street (Op Playground)",53.46575,-2.21506
1800EB06271,manadtgj,"Longsight, Stockport Road/Winterford Avenue (Os Sports Hall)",53.46427,-2.21245
1800EB06281,manadtgm,"Longsight, Stockport Rd/Plymouth Grove West (Nr Daisyworks)",53.46251,-2.20936
1800EB06291,manadtgp,"Longsight, Stockport Road/Plymouth Grove (O/s Public house)",53.46066,-2.20591
1800EB06301,manadtgt,"Longsight, Stockport Rd/Longsight Shopping Ctr  (Stop C)",53.45739,-2.20088
1800EB06311,manadtgw,"Longsight, Stockport Rd/Longsight Shopping Ctr  (Stop B)",53.45760,-2.20119
1800EB06341,manadtja,"Longsight, Slade Lane/Crowcroft Road (O/s Shops)",53.45152,-2.19683
1800EB06351,manadtjd,"Levenshulme, Slade Lane/Park Avenue (Opp House 148)",53.44645,-2.19774
1800EB06361,manadtjg,"Levenshulme, Slade Lane/West Point (O/s House 179)",53.44496,-2.19865
1800EB06401,manadtjm,"Moston (Manchester), Lightbowne Road/Church Lane (Nr Garage)",53.50515,-2.19487
1800EB06411,manadtjp,"Newton Heath, Thorp Road/Halliford Road (Nr Thorp Bridge)",53.50334,-2.19444
1800EB06441,manadtjt,"Harpurhey, Northampton Rd/Business Park (OS Police Stn)",53.50336,-2.19851
